Code Constraint, Found
(!definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_WCHAR__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_LFS__) || !definedEx(__LINUXTHREADS_OLD__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__))) || !definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(!definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_LFS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_LFS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_GLIBC_CUSTOM_STREAMS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_GLIBC_CUSTOM_STREAMS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
(!definedEx(__UCLIBC_HAS_FLOATS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_LOCALE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_XLOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__UCLIBC_HAS_LOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_LOCALE__) && !definedEx(__LINUXTHREADS_NEW__)))) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__)),0
(definedEx(__UCLIBC_HAS_LFS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_LFS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_LFS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__USE_OLD_VFPRINTF__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__USE_OLD_VFPRINTF__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__USE_OLD_VFPRINTF__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__USE_OLD_VFPRINTF__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__USE_OLD_VFPRINTF__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || definedEx(__USE_OLD_VFPRINTF__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(definedEx(__USE_OLD_VFPRINTF__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
(((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_LOCALE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_XLOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__UCLIBC_HAS_LOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_LOCALE__) && !definedEx(__LINUXTHREADS_NEW__)))) || definedEx(__USE_OLD_VFPRINTF__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__)),0
(!definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_GLIBC_DIGIT_GROUPING__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_FLOATS__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_FLOATS__))) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_LOCALE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_XLOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__UCLIBC_HAS_LOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_LOCALE__) && !definedEx(__LINUXTHREADS_NEW__))))),0
(!definedEx(__LINUXTHREADS_OLD__) || (definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) && !definedEx(__UCLIBC_HAS_GLIBC_CUSTOM_STREAMS__)) || !definedEx(__UCLIBC_HAS_THREADS__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
